Дата публикации,Автор,Текст отзыва,Оценка,Количество фотографий,Наличие видео,Теги
"2025-11-13 14:00:55","Ответ продавца","Спасибо за отличный отзыв, Анна! Мы рады, что ночник звездное небо проектор космонавт пришелся вам по вкусу. Надеемся, что этот подарок принесет вам много радости и уюта. Обращайтесь к нам снова! ещё",5,0,Нет,""
"2025-11-13 14:00:55","Наталья","Выкупили",5,1,Нет,""
"2025-11-13 14:00:56","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:00:56","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:00:57","Наталья","Выкупили",5,0,Нет,""
"2025-11-13 14:00:57","Наталья","Выкупили",5,0,Нет,""
"2025-11-13 14:00:57","Выкупили","Выкупили",5,0,Нет,""
"2025-11-13 14:00:57","Сегодня, 11:11","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:00:58","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:00:58","Сегодня, 11:11","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:00:58","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:00:58","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:00:59","Достоинства:Доставка, упаковка","Достоинства:Доставка, упаковка Комментарий:Ночник супер 👍 Рекомендую",5,5,Да,""
"2025-11-13 14:00:59","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:00:59","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:00:59","Ответ продавца","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,0,Нет,""
"2025-11-13 14:00:59","Ответ продавца","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,0,Нет,""
"2025-11-13 14:01:00","Елизавета","Выкупили",5,1,Нет,""
"2025-11-13 14:01:00","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:01:00","Анонимный покупатель","Текст отзыва недоступен",5,1,Нет,""
"2025-11-13 14:01:00","Елизавета","Выкупили",5,0,Нет,""
"2025-11-13 14:01:00","Елизавета","Выкупили",5,0,Нет,""
"2025-11-13 14:01:01","Выкупили","Выкупили",5,0,Нет,""
"2025-11-13 14:01:01","Сегодня, 10:58","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:01:01","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:01:01","Сегодня, 10:58","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:01:02","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:01:02","Анонимный покупатель","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:01:02","Достоинства:Все","Достоинства:Все Недостатки:Не чего Комментарий:💋",5,0,Нет,""
"2025-11-13 14:01:02","Плюсы товара","Текст отзыва недоступен",5,0,Нет,""
"2025-11-13 14:01:02","Ответ продавца","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,0,Нет,""
"2025-11-13 14:01:03","Ответ продавца","Здравствуйте !Спасибо большое за ваш отзыв и высокую оценку! Нам очень приятно, что товар вам понравился. Мы стараемся поддерживать высокое качество и сервис, чтобы каждый покупатель оставался доволен. Будем рады видеть вас снова! ещё",5,0,Нет,""
